Team_name,Team_GP,Team_PTS,Team_FGM,Team_FGA,Team_ThreePM,Team_ThreePA,Team_FTM,Team_FTA,Team_OR,Team_DR,Team_REB,Team_AST,Team_STL,Team_BLK,Team_TO,Team_PF,Team_FG_percent,Team_ThreeP_percent,Team_FT_percent,Year
1278.0,33.0,74.2,27.0,58.3,7.4,19.3,12.9,19.2,10.7,22.3,32.9,15.7,9.5,3.3,12.1,18.1,46.3,38.1,67.2,2015
1358.0,35.0,74.1,24.2,56.3,7.6,23.1,18.1,25.7,13.2,27.0,40.3,14.7,6.5,4.4,13.0,20.3,42.9,32.9,70.6,2015
1150.0,32.0,73.8,26.8,57.9,6.3,16.7,13.9,21.4,11.9,24.5,36.4,13.7,6.5,2.5,13.6,17.4,46.3,37.7,65.0,2015
1357.0,32.0,73.8,27.3,59.7,5.3,16.5,13.8,21.4,12.5,25.8,38.3,14.7,6.6,3.4,13.7,18.4,45.7,31.9,64.7,2015
1457.0,32.0,73.6,25.4,56.5,7.8,21.9,15.0,20.8,10.4,24.8,35.2,12.1,7.0,4.4,12.1,17.9,44.9,35.9,72.4,2015
1248.0,33.0,73.5,26.4,54.5,7.9,19.4,12.8,16.6,8.5,22.3,30.8,15.6,5.5,2.5,11.1,15.6,48.5,40.8,76.7,2015
1149.0,31.0,73.5,25.1,59.5,9.3,27.3,14.0,20.4,13.0,24.8,37.8,12.8,6.9,2.2,11.4,17.4,42.1,34.1,68.7,2015
1261.0,33.0,73.4,27.0,59.5,5.7,16.9,13.6,19.9,12.2,27.1,39.2,15.6,7.3,6.2,14.4,15.6,45.5,33.9,68.4,2015
1190.0,30.0,73.4,24.1,57.1,9.3,25.5,15.9,22.0,11.0,24.0,35.1,12.7,7.8,2.8,12.7,20.4,42.2,36.6,72.2,2015
1462.0,37.0,73.3,25.8,54.4,6.3,18.0,15.3,20.9,9.8,24.8,34.6,16.1,6.0,2.9,12.1,17.8,47.5,35.1,73.0,2015
1456.0,33.0,73.2,25.3,52.3,8.9,22.3,13.7,18.7,7.5,24.8,32.3,14.8,6.2,4.2,11.5,15.5,48.3,39.8,73.4,2015
1256.0,36.0,73.1,26.3,58.7,6.9,21.0,13.7,19.9,10.4,23.2,33.6,14.0,8.4,5.8,10.8,16.6,44.7,32.8,68.9,2015
1219.0,33.0,72.9,26.1,55.0,6.2,16.2,14.5,19.7,9.8,23.1,32.9,14.8,6.2,2.8,11.4,15.6,47.5,38.5,73.5,2015
1218.0,35.0,72.9,25.7,58.7,6.5,20.1,14.9,21.8,12.0,23.1,35.2,13.3,9.6,4.0,13.3,20.3,43.8,32.2,68.6,2015
1347.0,34.0,72.8,26.2,57.2,6.2,18.6,14.1,20.4,12.1,24.4,36.5,13.2,7.1,4.4,12.0,18.0,45.8,33.4,69.1,2015
1279.0,34.0,72.8,24.9,58.9,6.5,19.5,16.4,21.3,12.6,25.1,37.8,13.2,6.6,3.8,11.1,19.6,42.3,33.2,77.3,2015
